"","state_code","school_code","people","year","acs_state_name"
"5857",34,7,137379,2012,"north carolina"
"5858",34,8,150595,2012,"north carolina"
"5859",34,9,187805,2012,"north carolina"
"5860",34,10,146115,2012,"north carolina"
"5861",34,11,201754,2012,"north carolina"
"5862",34,12,195231,2012,"north carolina"
"5863",34,13,212379,2012,"north carolina"
"5864",34,14,252769,2012,"north carolina"
"5865",34,15,122396,2012,"north carolina"
"5866",34,16,1815873,2012,"north carolina"
"5867",34,17,168662,2012,"north carolina"
"5868",34,18,372318,2012,"north carolina"
"5869",34,19,977649,2012,"north carolina"
"5870",34,20,410806,2012,"north carolina"
"5871",34,21,1458829,2012,"north carolina"
"5872",34,22,610834,2012,"north carolina"
"5873",34,23,146471,2012,"north carolina"
"5874",34,24,86409,2012,"north carolina"
"5875",34,NA,308182,2012,"north carolina"
"5876",35,1,85363,2012,"north dakota"
"5877",35,2,28351,2012,"north dakota"
"5878",35,3,28928,2012,"north dakota"
"5879",35,4,32387,2012,"north dakota"
"5880",35,5,34213,2012,"north dakota"
"5881",35,6,34095,2012,"north dakota"
"5882",35,7,35259,2012,"north dakota"
"5883",35,8,35741,2012,"north dakota"
"5884",35,9,54662,2012,"north dakota"
"5885",35,10,35181,2012,"north dakota"
"5886",35,11,52971,2012,"north dakota"
"5887",35,12,62248,2012,"north dakota"
"5888",35,13,57828,2012,"north dakota"
"5889",35,14,79704,2012,"north dakota"
"5890",35,15,27882,2012,"north dakota"
"5891",35,16,344746,2012,"north dakota"
"5892",35,17,68140,2012,"north dakota"
"5893",35,18,104084,2012,"north dakota"
"5894",35,19,307047,2012,"north dakota"
"5895",35,20,125862,2012,"north dakota"
"5896",35,21,210744,2012,"north dakota"
"5897",35,22,111671,2012,"north dakota"
"5898",35,23,21685,2012,"north dakota"
"5899",35,24,24198,2012,"north dakota"
"5900",35,NA,82548,2012,"north dakota"
"5901",36,1,654678,2012,"ohio"
"5902",36,2,284359,2012,"ohio"
"5903",36,3,244272,2012,"ohio"
"5904",36,4,232275,2012,"ohio"
"5905",36,5,263866,2012,"ohio"
"5906",36,6,290355,2012,"ohio"
"5907",36,7,269501,2012,"ohio"
"5908",36,8,318988,2012,"ohio"
"5909",36,9,427689,2012,"ohio"
"5910",36,10,316413,2012,"ohio"
"5911",36,11,487104,2012,"ohio"
"5912",36,12,488832,2012,"ohio"
"5913",36,13,536464,2012,"ohio"
"5914",36,14,593997,2012,"ohio"
"5915",36,15,352901,2012,"ohio"
"5916",36,16,3522724,2012,"ohio"
"5917",36,17,556592,2012,"ohio"
"5918",36,18,815299,2012,"ohio"
"5919",36,19,2229486,2012,"ohio"
"5920",36,20,1261141,2012,"ohio"
"5921",36,21,2814182,2012,"ohio"
"5922",36,22,1389826,2012,"ohio"
"5923",36,23,364458,2012,"ohio"
"5924",36,24,179115,2012,"ohio"
"5925",36,NA,675744,2012,"ohio"
"5926",37,1,353890,2012,"oklahoma"
"5927",37,2,150644,2012,"oklahoma"
"5928",37,3,137024,2012,"oklahoma"
"5929",37,4,127756,2012,"oklahoma"
"5930",37,5,127727,2012,"oklahoma"
"5931",37,6,152885,2012,"oklahoma"
"5932",37,7,153708,2012,"oklahoma"
"5933",37,8,161557,2012,"oklahoma"
"5934",37,9,204338,2012,"oklahoma"
"5935",37,10,175684,2012,"oklahoma"
"5936",37,11,246503,2012,"oklahoma"
"5937",37,12,288407,2012,"oklahoma"
"5938",37,13,337265,2012,"oklahoma"
"5939",37,14,323230,2012,"oklahoma"
"5940",37,15,105160,2012,"oklahoma"
"5941",37,16,1728365,2012,"oklahoma"
"5942",37,17,316180,2012,"oklahoma"
"5943",37,18,527611,2012,"oklahoma"
"5944",37,19,1326079,2012,"oklahoma"
"5945",37,20,595800,2012,"oklahoma"
"5946",37,21,1244360,2012,"oklahoma"
"5947",37,22,436467,2012,"oklahoma"
"5948",37,23,94268,2012,"oklahoma"
"5949",37,24,79808,2012,"oklahoma"
"5950",37,NA,357357,2012,"oklahoma"
"5951",38,1,22660,2012,"oregon"
"5952",38,2,11762,2012,"oregon"
"5953",38,3,9373,2012,"oregon"
"5954",38,4,11237,2012,"oregon"
"5955",38,5,8175,2012,"oregon"
"5956",38,6,10661,2012,"oregon"
"5957",38,7,6329,2012,"oregon"
"5958",38,8,5835,2012,"oregon"
"5959",38,9,9443,2012,"oregon"
"5960",38,10,9583,2012,"oregon"
"5961",38,11,22019,2012,"oregon"
"5962",38,12,10680,2012,"oregon"
"5963",38,13,13876,2012,"oregon"
"5964",38,14,17635,2012,"oregon"
"5965",38,15,5210,2012,"oregon"
"5966",38,16,130224,2012,"oregon"
"5967",38,17,19161,2012,"oregon"
"5968",38,18,43372,2012,"oregon"
"5969",38,19,103981,2012,"oregon"
"5970",38,20,63455,2012,"oregon"
"5971",38,21,100876,2012,"oregon"
"5972",38,22,25325,2012,"oregon"
"5973",38,23,7735,2012,"oregon"
"5974",38,24,6886,2012,"oregon"
"5975",38,NA,24135,2012,"oregon"
"5976",39,1,363750,2012,"pennsylvania"
"5977",39,2,177812,2012,"pennsylvania"
"5978",39,3,142214,2012,"pennsylvania"
"5979",39,4,139729,2012,"pennsylvania"
"5980",39,5,156416,2012,"pennsylvania"
"5981",39,6,154783,2012,"pennsylvania"
"5982",39,7,156909,2012,"pennsylvania"
"5983",39,8,173301,2012,"pennsylvania"
"5984",39,9,174061,2012,"pennsylvania"
"5985",39,10,173367,2012,"pennsylvania"
"5986",39,11,277270,2012,"pennsylvania"
"5987",39,12,276570,2012,"pennsylvania"
"5988",39,13,340963,2012,"pennsylvania"
"5989",39,14,409054,2012,"pennsylvania"
"5990",39,15,154763,2012,"pennsylvania"
"5991",39,16,2702142,2012,"pennsylvania"
"5992",39,17,337229,2012,"pennsylvania"
"5993",39,18,662468,2012,"pennsylvania"
"5994",39,19,1436811,2012,"pennsylvania"
"5995",39,20,675502,2012,"pennsylvania"
"5996",39,21,1345614,2012,"pennsylvania"
"5997",39,22,522783,2012,"pennsylvania"
"5998",39,23,119432,2012,"pennsylvania"
"5999",39,24,74322,2012,"pennsylvania"
"6000",39,NA,396960,2012,"pennsylvania"
"6001",40,1,129330,2012,"rhode island"
"6002",40,2,67695,2012,"rhode island"
"6003",40,3,65154,2012,"rhode island"
"6004",40,4,53440,2012,"rhode island"
"6005",40,5,58167,2012,"rhode island"
"6006",40,6,53614,2012,"rhode island"
"6007",40,7,55593,2012,"rhode island"
"6008",40,8,58463,2012,"rhode island"
"6009",40,9,84768,2012,"rhode island"
"6010",40,10,63752,2012,"rhode island"
"6011",40,11,89920,2012,"rhode island"
"6012",40,12,106751,2012,"rhode island"
"6013",40,13,112712,2012,"rhode island"
"6014",40,14,128853,2012,"rhode island"
"6015",40,15,47605,2012,"rhode island"
"6016",40,16,790541,2012,"rhode island"
"6017",40,17,139765,2012,"rhode island"
"6018",40,18,220051,2012,"rhode island"
"6019",40,19,517750,2012,"rhode island"
"6020",40,20,196172,2012,"rhode island"
"6021",40,21,413839,2012,"rhode island"
"6022",40,22,147076,2012,"rhode island"
"6023",40,23,39533,2012,"rhode island"
"6024",40,24,22261,2012,"rhode island"
"6025",40,NA,152015,2012,"rhode island"
"6026",41,1,132643,2012,"south carolina"
"6027",41,2,52252,2012,"south carolina"
"6028",41,3,49097,2012,"south carolina"
"6029",41,4,50530,2012,"south carolina"
"6030",41,5,51523,2012,"south carolina"
"6031",41,6,47916,2012,"south carolina"
"6032",41,7,55623,2012,"south carolina"
"6033",41,8,53876,2012,"south carolina"
"6034",41,9,74997,2012,"south carolina"
"6035",41,10,52636,2012,"south carolina"
"6036",41,11,80153,2012,"south carolina"
"6037",41,12,81301,2012,"south carolina"
"6038",41,13,86572,2012,"south carolina"
"6039",41,14,110832,2012,"south carolina"
"6040",41,15,52293,2012,"south carolina"
"6041",41,16,641146,2012,"south carolina"
"6042",41,17,147226,2012,"south carolina"
"6043",41,18,276336,2012,"south carolina"
"6044",41,19,600421,2012,"south carolina"
"6045",41,20,236271,2012,"south carolina"
"6046",41,21,525346,2012,"south carolina"
"6047",41,22,217217,2012,"south carolina"
"6048",41,23,55002,2012,"south carolina"
"6049",41,24,37032,2012,"south carolina"
"6050",41,NA,131112,2012,"south carolina"
"6051",42,1,377773,2012,"south dakota"
"6052",42,2,189347,2012,"south dakota"
"6053",42,3,150165,2012,"south dakota"
"6054",42,4,147966,2012,"south dakota"
"6055",42,5,154233,2012,"south dakota"
"6056",42,6,165180,2012,"south dakota"
"6057",42,7,158349,2012,"south dakota"
"6058",42,8,175117,2012,"south dakota"
"6059",42,9,193912,2012,"south dakota"
"6060",42,10,184659,2012,"south dakota"
"6061",42,11,298785,2012,"south dakota"
"6062",42,12,292330,2012,"south dakota"
"6063",42,13,382086,2012,"south dakota"
"6064",42,14,405538,2012,"south dakota"
"6065",42,15,156713,2012,"south dakota"
"6066",42,16,3222288,2012,"south dakota"
"6067",42,17,385458,2012,"south dakota"
"6068",42,18,602797,2012,"south dakota"
"6069",42,19,1339510,2012,"south dakota"
"6070",42,20,748081,2012,"south dakota"
"6071",42,21,1649692,2012,"south dakota"
"6072",42,22,687127,2012,"south dakota"
"6073",42,23,168366,2012,"south dakota"
"6074",42,24,113020,2012,"south dakota"
"6075",42,NA,415044,2012,"south dakota"
"6076",44,1,36593,2012,"texas"
"6077",44,2,12226,2012,"texas"
"6078",44,3,9754,2012,"texas"
"6079",44,4,11196,2012,"texas"
"6080",44,5,14267,2012,"texas"
"6081",44,6,14208,2012,"texas"
"6082",44,7,15421,2012,"texas"
"6083",44,8,16149,2012,"texas"
"6084",44,9,21568,2012,"texas"
"6085",44,10,17158,2012,"texas"
"6086",44,11,24845,2012,"texas"
"6087",44,12,29818,2012,"texas"
"6088",44,13,33758,2012,"texas"
"6089",44,14,28755,2012,"texas"
"6090",44,15,11072,2012,"texas"
"6091",44,16,198214,2012,"texas"
"6092",44,17,34020,2012,"texas"
"6093",44,18,50199,2012,"texas"
"6094",44,19,133195,2012,"texas"
"6095",44,20,66796,2012,"texas"
"6096",44,21,142669,2012,"texas"
"6097",44,22,67463,2012,"texas"
"6098",44,23,15590,2012,"texas"
"6099",44,24,11680,2012,"texas"
"6100",44,NA,33678,2012,"texas"
"6101",45,1,167439,2012,"utah"
"6102",45,2,70604,2012,"utah"
"6103",45,3,74994,2012,"utah"
"6104",45,4,65350,2012,"utah"
"6105",45,5,61572,2012,"utah"
"6106",45,6,70813,2012,"utah"
"6107",45,7,68675,2012,"utah"
"6108",45,8,71000,2012,"utah"
"6109",45,9,88890,2012,"utah"
"6110",45,10,79494,2012,"utah"
"6111",45,11,113678,2012,"utah"
"6112",45,12,131497,2012,"utah"
"6113",45,13,160764,2012,"utah"
"6114",45,14,167568,2012,"utah"
"6115",45,15,73599,2012,"utah"
"6116",45,16,932594,2012,"utah"
"6117",45,17,162146,2012,"utah"
"6118",45,18,245084,2012,"utah"
"6119",45,19,619202,2012,"utah"
"6120",45,20,298963,2012,"utah"
"6121",45,21,547313,2012,"utah"
"6122",45,22,213924,2012,"utah"
"6123",45,23,42582,2012,"utah"
"6124",45,24,30199,2012,"utah"
"6125",45,NA,165779,2012,"utah"
"6126",46,1,31010,2012,"vermont"
"6127",46,2,12804,2012,"vermont"
"6128",46,3,12835,2012,"vermont"
"6129",46,4,10094,2012,"vermont"
"6130",46,5,12470,2012,"vermont"
"6131",46,6,10956,2012,"vermont"
"6132",46,7,13481,2012,"vermont"
"6133",46,8,10451,2012,"vermont"
"6134",46,9,16961,2012,"vermont"
"6135",46,10,9283,2012,"vermont"
"6136",46,11,24502,2012,"vermont"
"6137",46,12,17040,2012,"vermont"
"6138",46,13,20862,2012,"vermont"
"6139",46,14,21642,2012,"vermont"
"6140",46,15,8996,2012,"vermont"
"6141",46,16,177192,2012,"vermont"
"6142",46,17,27390,2012,"vermont"
"6143",46,18,41207,2012,"vermont"
"6144",46,19,111389,2012,"vermont"
"6145",46,20,58611,2012,"vermont"
"6146",46,21,104969,2012,"vermont"
"6147",46,22,30902,2012,"vermont"
"6148",46,23,6725,2012,"vermont"
"6149",46,24,7578,2012,"vermont"
"6150",46,NA,34004,2012,"vermont"
"6151",47,1,232079,2012,"virginia"
"6152",47,2,90839,2012,"virginia"
"6153",47,3,91651,2012,"virginia"
"6154",47,4,80176,2012,"virginia"
"6155",47,5,89232,2012,"virginia"
"6156",47,6,94185,2012,"virginia"
"6157",47,7,93771,2012,"virginia"
"6158",47,8,99616,2012,"virginia"
"6159",47,9,117061,2012,"virginia"
"6160",47,10,114718,2012,"virginia"
"6161",47,11,191640,2012,"virginia"
"6162",47,12,161973,2012,"virginia"
"6163",47,13,207974,2012,"virginia"
"6164",47,14,234250,2012,"virginia"
"6165",47,15,82008,2012,"virginia"
"6166",47,16,1349445,2012,"virginia"
"6167",47,17,295244,2012,"virginia"
"6168",47,18,347165,2012,"virginia"
"6169",47,19,830734,2012,"virginia"
"6170",47,20,304726,2012,"virginia"
"6171",47,21,736683,2012,"virginia"
"6172",47,22,269063,2012,"virginia"
"6173",47,23,71583,2012,"virginia"
"6174",47,24,44178,2012,"virginia"
"6175",47,NA,226249,2012,"virginia"
"6176",48,1,1173073,2012,"washington"
"6177",48,2,435813,2012,"washington"
"6178",48,3,431831,2012,"washington"
"6179",48,4,429743,2012,"washington"
"6180",48,5,436551,2012,"washington"
"6181",48,6,508559,2012,"washington"
"6182",48,7,473941,2012,"washington"
"6183",48,8,499849,2012,"washington"
"6184",48,9,853458,2012,"washington"
"6185",48,10,516156,2012,"washington"
"6186",48,11,681472,2012,"washington"
"6187",48,12,868579,2012,"washington"
"6188",48,13,791617,2012,"washington"
"6189",48,14,876850,2012,"washington"
"6190",48,15,356975,2012,"washington"
"6191",48,16,4142623,2012,"washington"
"6192",48,17,817562,2012,"washington"
"6193",48,18,1304853,2012,"washington"
"6194",48,19,3542816,2012,"washington"
"6195",48,20,1170313,2012,"washington"
"6196",48,21,3127898,2012,"washington"
"6197",48,22,1101120,2012,"washington"
"6198",48,23,245180,2012,"washington"
"6199",48,24,156033,2012,"washington"
"6200",48,NA,1116338,2012,"washington"
"6201",49,1,115702,2012,"wisconsin"
"6202",49,2,61094,2012,"wisconsin"
"6203",49,3,52470,2012,"wisconsin"
"6204",49,4,48499,2012,"wisconsin"
"6205",49,5,55644,2012,"wisconsin"
"6206",49,6,51975,2012,"wisconsin"
"6207",49,7,48405,2012,"wisconsin"
"6208",49,8,54834,2012,"wisconsin"
"6209",49,9,70204,2012,"wisconsin"
"6210",49,10,46377,2012,"wisconsin"
"6211",49,11,53511,2012,"wisconsin"
"6212",49,12,68910,2012,"wisconsin"
"6213",49,13,63967,2012,"wisconsin"
"6214",49,14,89766,2012,"wisconsin"
"6215",49,15,35471,2012,"wisconsin"
"6216",49,16,411354,2012,"wisconsin"
"6217",49,17,58830,2012,"wisconsin"
"6218",49,18,175119,2012,"wisconsin"
"6219",49,19,429854,2012,"wisconsin"
"6220",49,20,183543,2012,"wisconsin"
"6221",49,21,357210,2012,"wisconsin"
"6222",49,22,120228,2012,"wisconsin"
"6223",49,23,27404,2012,"wisconsin"
"6224",49,24,22434,2012,"wisconsin"
"6225",49,NA,152482,2012,"wisconsin"
"6226",50,1,16178,2012,"wyoming"
"6227",50,2,7988,2012,"wyoming"
"6228",50,3,6206,2012,"wyoming"
"6229",50,4,7435,2012,"wyoming"
"6230",50,5,5948,2012,"wyoming"
"6231",50,6,7888,2012,"wyoming"
"6232",50,7,9440,2012,"wyoming"
"6233",50,8,7094,2012,"wyoming"
"6234",50,9,6754,2012,"wyoming"
"6235",50,10,8959,2012,"wyoming"
"6236",50,11,12811,2012,"wyoming"
"6237",50,12,14773,2012,"wyoming"
"6238",50,13,13532,2012,"wyoming"
"6239",50,14,17013,2012,"wyoming"
"6240",50,15,5206,2012,"wyoming"
"6241",50,16,143311,2012,"wyoming"
"6242",50,17,16922,2012,"wyoming"
"6243",50,18,26555,2012,"wyoming"
"6244",50,19,75598,2012,"wyoming"
"6245",50,20,42368,2012,"wyoming"
"6246",50,21,101835,2012,"wyoming"
"6247",50,22,39096,2012,"wyoming"
"6248",50,23,11161,2012,"wyoming"
"6249",50,24,7449,2012,"wyoming"
"6250",50,NA,14491,2012,"wyoming"
"6251",51,1,274767,2012,"puerto rico"
"6252",51,2,117026,2012,"puerto rico"
"6253",51,3,108094,2012,"puerto rico"
"6254",51,4,108734,2012,"puerto rico"
"6255",51,5,116501,2012,"puerto rico"
"6256",51,6,112363,2012,"puerto rico"
"6257",51,7,115153,2012,"puerto rico"
"6258",51,8,121703,2012,"puerto rico"
"6259",51,9,150308,2012,"puerto rico"
"6260",51,10,146227,2012,"puerto rico"
"6261",51,11,182142,2012,"puerto rico"
"6262",51,12,184596,2012,"puerto rico"
"6263",51,13,225241,2012,"puerto rico"
"6264",51,14,244819,2012,"puerto rico"
"6265",51,15,90101,2012,"puerto rico"
"6266",51,16,1396141,2012,"puerto rico"
"6267",51,17,252323,2012,"puerto rico"
"6268",51,18,419445,2012,"puerto rico"
"6269",51,19,1034322,2012,"puerto rico"
"6270",51,20,430779,2012,"puerto rico"
"6271",51,21,1223202,2012,"puerto rico"
"6272",51,22,611970,2012,"puerto rico"
"6273",51,23,137552,2012,"puerto rico"
"6274",51,24,88855,2012,"puerto rico"
"6275",51,NA,293503,2012,"puerto rico"
"6276",53,1,261796,2012,NA
"6277",53,2,93006,2012,NA
"6278",53,3,88519,2012,NA
"6279",53,4,85763,2012,NA
"6280",53,5,96167,2012,NA
"6281",53,6,94477,2012,NA
"6282",53,7,94258,2012,NA
"6283",53,8,96507,2012,NA
"6284",53,9,138813,2012,NA
"6285",53,10,102652,2012,NA
"6286",53,11,132599,2012,NA
"6287",53,12,137221,2012,NA
"6288",53,13,162839,2012,NA
"6289",53,14,186705,2012,NA
"6290",53,15,90430,2012,NA
"6291",53,16,1079709,2012,NA
"6292",53,17,212633,2012,NA
"6293",53,18,451102,2012,NA
"6294",53,19,979678,2012,NA
"6295",53,20,512655,2012,NA
"6296",53,21,1020862,2012,NA
"6297",53,22,372060,2012,NA
"6298",53,23,91795,2012,NA
"6299",53,24,63718,2012,NA
"6300",53,NA,251048,2012,NA
"6301",54,1,57929,2012,NA
"6302",54,2,22016,2012,NA
"6303",54,3,24426,2012,NA
"6304",54,4,20421,2012,NA
"6305",54,5,23206,2012,NA
"6306",54,6,23844,2012,NA
"6307",54,7,21895,2012,NA
"6308",54,8,26073,2012,NA
"6309",54,9,26664,2012,NA
"6310",54,10,35897,2012,NA
"6311",54,11,60166,2012,NA
"6312",54,12,59795,2012,NA
"6313",54,13,64432,2012,NA
"6314",54,14,65017,2012,NA
"6315",54,15,19337,2012,NA
"6316",54,16,492123,2012,NA
"6317",54,17,96243,2012,NA
"6318",54,18,96529,2012,NA
"6319",54,19,216547,2012,NA
"6320",54,20,91953,2012,NA
"6321",54,21,155598,2012,NA
"6322",54,22,64651,2012,NA
"6323",54,23,19620,2012,NA
"6324",54,24,9557,2012,NA
"6325",54,NA,61474,2012,NA
"6326",55,1,181886,2012,NA
"6327",55,2,91144,2012,NA
"6328",55,3,79065,2012,NA
"6329",55,4,75794,2012,NA
"6330",55,5,79562,2012,NA
"6331",55,6,73616,2012,NA
"6332",55,7,74210,2012,NA
"6333",55,8,79798,2012,NA
"6334",55,9,84426,2012,NA
"6335",55,10,77964,2012,NA
"6336",55,11,140775,2012,NA
"6337",55,12,113130,2012,NA
"6338",55,13,140090,2012,NA
"6339",55,14,171181,2012,NA
"6340",55,15,68981,2012,NA
"6341",55,16,1241805,2012,NA
"6342",55,17,150204,2012,NA
"6343",55,18,324762,2012,NA
"6344",55,19,752506,2012,NA
"6345",55,20,416693,2012,NA
"6346",55,21,739521,2012,NA
"6347",55,22,268689,2012,NA
"6348",55,23,60999,2012,NA
"6349",55,24,40785,2012,NA
"6350",55,NA,198812,2012,NA
"6351",56,1,14379,2012,NA
"6352",56,2,10416,2012,NA
"6353",56,3,9499,2012,NA
"6354",56,4,6963,2012,NA
"6355",56,5,7721,2012,NA
"6356",56,6,8195,2012,NA
"6357",56,7,8242,2012,NA
"6358",56,8,6871,2012,NA
"6359",56,9,11908,2012,NA
"6360",56,10,8291,2012,NA
"6361",56,11,12959,2012,NA
"6362",56,12,11895,2012,NA
"6363",56,13,12771,2012,NA
"6364",56,14,15950,2012,NA
"6365",56,15,6737,2012,NA
"6366",56,16,107260,2012,NA
"6367",56,17,25312,2012,NA
"6368",56,18,40134,2012,NA
"6369",56,19,85285,2012,NA
"6370",56,20,40996,2012,NA
"6371",56,21,70081,2012,NA
"6372",56,22,21555,2012,NA
"6373",56,23,5195,2012,NA
"6374",56,24,5275,2012,NA
"6375",56,NA,22522,2012,NA
"6376",1,1,174367,2013,"alabama"
"6377",1,2,69303,2013,"alabama"
"6378",1,3,66023,2013,"alabama"
"6379",1,4,59616,2013,"alabama"
"6380",1,5,66864,2013,"alabama"
"6381",1,6,69431,2013,"alabama"
"6382",1,7,68150,2013,"alabama"
"6383",1,8,74877,2013,"alabama"
"6384",1,9,91548,2013,"alabama"
"6385",1,10,94043,2013,"alabama"
"6386",1,11,124970,2013,"alabama"
"6387",1,12,146068,2013,"alabama"
"6388",1,13,185057,2013,"alabama"
"6389",1,14,184888,2013,"alabama"
"6390",1,15,71221,2013,"alabama"
"6391",1,16,950094,2013,"alabama"
"6392",1,17,192440,2013,"alabama"
"6393",1,18,246957,2013,"alabama"
"6394",1,19,665870,2013,"alabama"
"6395",1,20,266737,2013,"alabama"
"6396",1,21,495328,2013,"alabama"
"6397",1,22,202069,2013,"alabama"
"6398",1,23,46943,2013,"alabama"
"6399",1,24,32169,2013,"alabama"
"6400",1,NA,172591,2013,"alabama"
"6401",2,1,25007,2013,"alaska"
"6402",2,2,11973,2013,"alaska"
"6403",2,3,12703,2013,"alaska"
"6404",2,4,9009,2013,"alaska"
"6405",2,5,11087,2013,"alaska"
"6406",2,6,12525,2013,"alaska"
"6407",2,7,9502,2013,"alaska"
"6408",2,8,11433,2013,"alaska"
"6409",2,9,14259,2013,"alaska"
"6410",2,10,11321,2013,"alaska"
"6411",2,11,16820,2013,"alaska"
"6412",2,12,12164,2013,"alaska"
"6413",2,13,17740,2013,"alaska"
"6414",2,14,23474,2013,"alaska"
"6415",2,15,6497,2013,"alaska"
"6416",2,16,130805,2013,"alaska"
"6417",2,17,26928,2013,"alaska"
"6418",2,18,45515,2013,"alaska"
"6419",2,19,117648,2013,"alaska"
"6420",2,20,40456,2013,"alaska"
"6421",2,21,82221,2013,"alaska"
"6422",2,22,33718,2013,"alaska"
"6423",2,23,9495,2013,"alaska"
"6424",2,24,5892,2013,"alaska"
"6425",2,NA,31411,2013,"alaska"
"6426",4,1,261446,2013,"arkansas"
"6427",4,2,76844,2013,"arkansas"
"6428",4,3,98171,2013,"arkansas"
"6429",4,4,95016,2013,"arkansas"
"6430",4,5,102016,2013,"arkansas"
"6431",4,6,105812,2013,"arkansas"
"6432",4,7,103437,2013,"arkansas"
"6433",4,8,110026,2013,"arkansas"
"6434",4,9,168869,2013,"arkansas"
"6435",4,10,110482,2013,"arkansas"
"6436",4,11,166324,2013,"arkansas"
"6437",4,12,170384,2013,"arkansas"
"6438",4,13,183040,2013,"arkansas"
"6439",4,14,217775,2013,"arkansas"
"6440",4,15,109712,2013,"arkansas"
"6441",4,16,1061441,2013,"arkansas"
"6442",4,17,194470,2013,"arkansas"
"6443",4,18,382176,2013,"arkansas"
"6444",4,19,975174,2013,"arkansas"
"6445",4,20,394647,2013,"arkansas"
"6446",4,21,777020,2013,"arkansas"
"6447",4,22,309421,2013,"arkansas"
"6448",4,23,71372,2013,"arkansas"
"6449",4,24,48977,2013,"arkansas"
"6450",4,NA,254804,2013,"arkansas"
"6451",5,1,107539,2013,"california"
"6452",5,2,50055,2013,"california"
"6453",5,3,42331,2013,"california"
"6454",5,4,39949,2013,"california"
"6455",5,5,44207,2013,"california"
"6456",5,6,43782,2013,"california"
"6457",5,7,43623,2013,"california"
"6458",5,8,45952,2013,"california"
"6459",5,9,58040,2013,"california"
"6460",5,10,55687,2013,"california"
"6461",5,11,80241,2013,"california"
"6462",5,12,82156,2013,"california"
"6463",5,13,97802,2013,"california"
"6464",5,14,109623,2013,"california"
"6465",5,15,39888,2013,"california"
"6466",5,16,658807,2013,"california"
"6467",5,17,135848,2013,"california"
"6468",5,18,158236,2013,"california"
"6469",5,19,390961,2013,"california"
"6470",5,20,128609,2013,"california"
"6471",5,21,278744,2013,"california"
"6472",5,22,103865,2013,"california"
"6473",5,23,23603,2013,"california"
"6474",5,24,16307,2013,"california"
"6475",5,NA,113383,2013,"california"
"6476",6,1,1679691,2013,"colorado"
"6477",6,2,541882,2013,"colorado"
"6478",6,3,541285,2013,"colorado"
"6479",6,4,550907,2013,"colorado"
"6480",6,5,597220,2013,"colorado"
"6481",6,6,699453,2013,"colorado"
"6482",6,7,627306,2013,"colorado"
"6483",6,8,674158,2013,"colorado"
"6484",6,9,1363513,2013,"colorado"
"6485",6,10,664116,2013,"colorado"
"6486",6,11,861831,2013,"colorado"
"6487",6,12,1097131,2013,"colorado"
"6488",6,13,954956,2013,"colorado"
"6489",6,14,1226450,2013,"colorado"
"6490",6,15,805227,2013,"colorado"
"6491",6,16,5720375,2013,"colorado"
"6492",6,17,631246,2013,"colorado"
"6493",6,18,1832719,2013,"colorado"
"6494",6,19,5347360,2013,"colorado"
"6495",6,20,2131711,2013,"colorado"
"6496",6,21,5171832,2013,"colorado"
"6497",6,22,1892714,2013,"colorado"
"6498",6,23,570336,2013,"colorado"
"6499",6,24,364489,2013,"colorado"
"6500",6,NA,1452452,2013,"colorado"
"6501",8,1,171408,2013,"delaware"
"6502",8,2,83054,2013,"delaware"
"6503",8,3,71115,2013,"delaware"
"6504",8,4,71450,2013,"delaware"
"6505",8,5,73692,2013,"delaware"
"6506",8,6,80661,2013,"delaware"
"6507",8,7,76056,2013,"delaware"
"6508",8,8,76448,2013,"delaware"
"6509",8,9,107417,2013,"delaware"
"6510",8,10,78402,2013,"delaware"
"6511",8,11,100480,2013,"delaware"
"6512",8,12,118944,2013,"delaware"
"6513",8,13,121522,2013,"delaware"
"6514",8,14,142017,2013,"delaware"
"6515",8,15,65240,2013,"delaware"
"6516",8,16,741857,2013,"delaware"
"6517",8,17,153471,2013,"delaware"
"6518",8,18,281735,2013,"delaware"
"6519",8,19,723703,2013,"delaware"
"6520",8,20,309887,2013,"delaware"
"6521",8,21,864630,2013,"delaware"
"6522",8,22,349825,2013,"delaware"
"6523",8,23,75285,2013,"delaware"
"6524",8,24,54302,2013,"delaware"
"6525",8,NA,199475,2013,"delaware"
"6526",9,1,95792,2013,"district of columbia"
"6527",9,2,56497,2013,"district of columbia"
"6528",9,3,44703,2013,"district of columbia"
"6529",9,4,46085,2013,"district of columbia"
"6530",9,5,46700,2013,"district of columbia"
"6531",9,6,53631,2013,"district of columbia"
"6532",9,7,55750,2013,"district of columbia"
"6533",9,8,53300,2013,"district of columbia"
"6534",9,9,68724,2013,"district of columbia"
"6535",9,10,56029,2013,"district of columbia"
"6536",9,11,80570,2013,"district of columbia"
"6537",9,12,83749,2013,"district of columbia"
"6538",9,13,93482,2013,"district of columbia"
"6539",9,14,101373,2013,"district of columbia"
"6540",9,15,45930,2013,"district of columbia"
"6541",9,16,693124,2013,"district of columbia"
"6542",9,17,85467,2013,"district of columbia"
"6543",9,18,164312,2013,"district of columbia"
"6544",9,19,414469,2013,"district of columbia"
"6545",9,20,190384,2013,"district of columbia"
"6546",9,21,546180,2013,"district of columbia"
"6547",9,22,294906,2013,"district of columbia"
"6548",9,23,70599,2013,"district of columbia"
"6549",9,24,39945,2013,"district of columbia"
"6550",9,NA,110563,2013,"district of columbia"
